Step,AI_Eps_0.05_e0.05,AI_Eps_0.1_e0.1,DecayEps_0.99_i0.5_m0.01_d0.99,DecayEps_0.995_i0.5_m0.01_d0.995,AI_UCB_0.1_c0.1,AI_Softmax_0.1_t0.1,WSLS_I0.15_LR0.1,SW_UCB_W100_C0.1,SW_UCB_W200_C0.1,SW_UCB_W500_C0.1
1520,0.05347646429658197,0.0215613756491794,0.0215613756491794,0.05347646429658197,0.03530942547139352,0.0215613756491794,0.03368858378301321,0.0215613756491794,0.03368858378301321,0.03368858378301321
1521,0.09842047654526237,0.02732723986231894,0.02732723986231894,0.09842047654526237,0.044387578891975144,0.02379285807224799,0.02379285807224799,0.02732723986231894,0.02379285807224799,0.02379285807224799
1522,0.046511833883313695,0.028931571924098978,0.028931571924098978,0.046511833883313695,0.016533786070675193,0.030059331416893317,0.016533786070675193,0.028931571924098978,0.030059331416893317,0.030059331416893317
1523,0.014781785252611444,0.03573800678089967,0.03573800678089967,0.014781785252611444,0.0579942169182102,0.03097217686010381,0.014781785252611444,0.03573800678089967,0.03097217686010381,0.03097217686010381
1524,0.01937618591557951,0.017990898957824766,0.017990898957824766,0.01937618591557951,0.03671605251113863,0.01937618591557951,0.017990898957824766,0.017990898957824766,0.07357233711347824,0.07357233711347824
1525,0.03328877326780257,0.017737481880351097,0.017737481880351097,0.03328877326780257,0.01892754937745164,0.017737481880351097,0.01892754937745164,0.017737481880351097,0.06348879276805688,0.06348879276805688
1526,0.046505223094384894,0.029699356004562073,0.029699356004562073,0.046505223094384894,0.04376135527300008,0.029699356004562073,0.03424141031737348,0.029699356004562073,0.03424141031737348,0.03424141031737348
1527,0.09058243668864772,0.035237238426910844,0.035237238426910844,0.09058243668864772,0.04919923148522819,0.02807697594848258,0.02807697594848258,0.035237238426910844,0.02807697594848258,0.02807697594848258
1528,0.01034804480671002,0.03358082000172539,0.03358082000172539,0.17936261745279874,0.0535662969860643,0.01034804480671002,0.01034804480671002,0.03358082000172539,0.01034804480671002,0.01034804480671002
1529,0.0414062120981286,0.015799734012793186,0.015799734012793186,0.0414062120981286,0.009510581160615797,0.015799734012793186,0.009510581160615797,0.015799734012793186,0.08722659763085551,0.08722659763085551
1530,0.03633655704681302,0.01857872278293594,0.01857872278293594,0.03633655704681302,0.03732403475869885,0.03633655704681302,0.01857872278293594,0.01857872278293594,0.06894491477461102,0.06894491477461102
1531,0.042608460751980694,0.029801044371467137,0.029801044371467137,0.042608460751980694,0.008811135854739237,0.0241007838877274,0.008811135854739237,0.029801044371467137,0.0241007838877274,0.0241007838877274
1532,0.043645301320770526,0.04501139246016222,0.023881006732490332,0.043645301320770526,0.01487045787819687,0.01487045787819687,0.023881006732490332,0.023881006732490332,0.04501139246016222,0.04501139246016222
1533,0.06897354130771274,0.015029329514612248,0.015029329514612248,0.06897354130771274,0.04467469295193059,0.015029329514612248,0.015029329514612248,0.015029329514612248,0.08643173846590085,0.08643173846590085
1534,0.033786084747531295,0.021322117055588365,0.021322117055588365,0.033786084747531295,0.027695630549795108,0.021322117055588365,0.033786084747531295,0.021322117055588365,0.050579535663081064,0.050579535663081064
1535,0.034954933801380046,0.018297577022254135,0.018297577022254135,0.034954933801380046,0.0437124846340642,0.025132067985831442,0.034954933801380046,0.018297577022254135,0.025132067985831442,0.025132067985831442
1536,0.033579317763608216,0.030483786201410425,0.030483786201410425,0.033579317763608216,0.0458734515390291,0.024132941541401123,0.033579317763608216,0.030483786201410425,0.024132941541401123,0.024132941541401123
1537,0.04005067445650716,0.0276538364964354,0.0276538364964354,0.04005067445650716,0.04771351056747804,0.032032220029004355,0.04005067445650716,0.0276538364964354,0.032032220029004355,0.032032220029004355
1538,0.03596705838336539,0.03148790875511079,0.03148790875511079,0.03596705838336539,0.029255852220005114,0.026654422912717045,0.03596705838336539,0.03148790875511079,0.026654422912717045,0.026654422912717045
1539,0.020467707655179614,0.022294523077462193,0.022294523077462193,0.020467707655179614,0.040299820977212936,0.044896618713976426,0.020467707655179614,0.022294523077462193,0.044896618713976426,0.044896618713976426
1540,0.06574657568829184,0.022819054621673093,0.022819054621673093,0.06574657568829184,0.016298395314356128,0.0329050156347254,0.016298395314356128,0.022819054621673093,0.0329050156347254,0.0329050156347254
1541,0.053765685246345604,0.020120390338014726,0.020120390338014726,0.053765685246345604,0.03729636311039137,0.053765685246345604,0.03250212267007721,0.020120390338014726,0.03250212267007721,0.03250212267007721
1542,0.05789352264115802,0.029218299485696635,0.029218299485696635,0.05789352264115802,0.03526976166583715,0.027047018590831945,0.027047018590831945,0.029218299485696635,0.027047018590831945,0.027047018590831945
1543,0.08440357069780469,0.026391837244928943,0.026391837244928943,0.08440357069780469,0.018717099969069704,0.018717099969069704,0.03425307091756593,0.026391837244928943,0.03425307091756593,0.03425307091756593
1544,0.03313371668994124,0.02648301226769573,0.02648301226769573,0.03313371668994124,0.04131944543764697,0.01890051695912914,0.01890051695912914,0.02648301226769573,0.01890051695912914,0.01890051695912914
1545,0.019047807838343228,0.036002809799958076,0.036002809799958076,0.019047807838343228,0.0485065869915892,0.019047807838343228,0.019047807838343228,0.036002809799958076,0.05656811275064612,0.05656811275064612
1546,0.04569193038240519,0.015285116893234776,0.015285116893234776,0.04569193038240519,0.013547402221189966,0.015285116893234776,0.013547402221189966,0.015285116893234776,0.056023771424376805,0.056023771424376805
1547,0.06915365608477063,0.01564583748823914,0.01564583748823914,0.06915365608477063,0.03708014694629349,0.01564583748823914,0.01564583748823914,0.01564583748823914,0.09826478811287014,0.09826478811287014
1548,0.03008983512125887,0.023128330439378557,0.023128330439378557,0.03008983512125887,0.050484758902556354,0.03008983512125887,0.03322100588212416,0.023128330439378557,0.03322100588212416,0.03322100588212416
1549,0.0733911306252223,0.03846680996668447,0.03846680996668447,0.0733911306252223,0.0130944373491602,0.0130944373491602,0.036381604026727084,0.03846680996668447,0.036381604026727084,0.036381604026727084
1550,0.01828074706586899,0.01828074706586899,0.01828074706586899,0.10951316370500379,0.05269274704681474,0.015900302071543564,0.015900302071543564,0.01828074706586899,0.015900302071543564,0.015900302071543564
1551,0.02153732151804038,0.024533385601974853,0.024533385601974853,0.02153732151804038,0.012145771977369824,0.02153732151804038,0.012145771977369824,0.024533385601974853,0.09628249250570714,0.09628249250570714
1552,0.03172123740010895,0.03322224151536018,0.061433428243672566,0.03172123740010895,0.010127633028774646,0.010127633028774646,0.03172123740010895,0.061433428243672566,0.03322224151536018,0.03322224151536018
1553,0.028658769309041477,0.026263463174845517,0.026263463174845517,0.028658769309041477,0.013944695167606064,0.013944695167606064,0.028658769309041477,0.026263463174845517,0.064889878784272,0.064889878784272
1554,0.025292802953809077,0.025658433712594693,0.025658433712594693,0.025292802953809077,0.04252127624776957,0.025292802953809077,0.025292802953809077,0.025658433712594693,0.078527462702555,0.078527462702555
1555,0.020100683196738044,0.016903826602017943,0.016903826602017943,0.020100683196738044,0.03630402574202797,0.020100683196738044,0.020100683196738044,0.016903826602017943,0.061123422693237416,0.061123422693237416
1556,0.04959552721757773,0.02048565570360809,0.02048565570360809,0.04959552721757773,0.009887701342883193,0.04743485295318672,0.009887701342883193,0.02048565570360809,0.04743485295318672,0.04743485295318672
1557,0.03245656087273963,0.03451900156113044,0.03451900156113044,0.03245656087273963,0.034643867015575994,0.03163585582898897,0.03245656087273963,0.03451900156113044,0.03163585582898897,0.03163585582898897
1558,0.03265616208067906,0.023620482727167554,0.023620482727167554,0.03265616208067906,0.03344537026628521,0.023620482727167554,0.03265616208067906,0.023620482727167554,0.0814508769832202,0.0814508769832202
1559,0.013217181566367083,0.02897424791406439,0.02897424791406439,0.013217181566367083,0.0339497698905116,0.013217181566367083,0.013217181566367083,0.02897424791406439,0.0627743221190962,0.0627743221190962
1560,0.04112826996974783,0.0201812425152001,0.0201812425152001,0.04112826996974783,0.038806568107304804,0.0201812425152001,0.031228735961322834,0.0201812425152001,0.031228735961322834,0.031228735961322834
1561,0.07485990422370052,0.032476535465443504,0.032476535465443504,0.07485990422370052,0.018982940962857565,0.018982940962857565,0.0381011956129189,0.032476535465443504,0.0381011956129189,0.0381011956129189
1562,0.06563774567778011,0.0403088306192549,0.0403088306192549,0.06563774567778011,0.026329144360095945,0.02036162440137312,0.02036162440137312,0.0403088306192549,0.02036162440137312,0.02036162440137312
1563,0.03586592297760456,0.032288337030444716,0.032288337030444716,0.03586592297760456,0.03606224176109848,0.052833949230945754,0.03586592297760456,0.032288337030444716,0.052833949230945754,0.052833949230945754
1564,0.013831821165526996,0.0198390730617873,0.0198390730617873,0.013831821165526996,0.04177794939551681,0.045285362614203094,0.013831821165526996,0.0198390730617873,0.045285362614203094,0.045285362614203094
1565,0.05245769438216794,0.030682421690017937,0.030682421690017937,0.05245769438216794,0.008844219115330525,0.008844219115330525,0.008844219115330525,0.030682421690017937,0.08546949513554972,0.08546949513554972
1566,0.03236505922441512,0.01943850249581091,0.01943850249581091,0.038361874844870254,0.04811725462899021,0.038361874844870254,0.01943850249581091,0.01943850249581091,0.03236505922441512,0.03236505922441512
1567,0.027015263159145635,0.027015263159145635,0.024593163452257445,0.027015263159145635,0.04807823258018637,0.024593163452257445,0.030313685071264432,0.024593163452257445,0.030313685071264432,0.030313685071264432
1568,0.08564034376589971,0.031071672645097134,0.031071672645097134,0.08564034376589971,0.01850301520598806,0.01850301520598806,0.04877431249326176,0.031071672645097134,0.04877431249326176,0.04877431249326176
1569,0.03633995577503366,0.01908405312763768,0.01908405312763768,0.03633995577503366,0.04658248336368443,0.03633995577503366,0.03806583029086434,0.01908405312763768,0.03806583029086434,0.03806583029086434
1570,0.019713224550409643,0.023577899544817305,0.023577899544817305,0.019713224550409643,0.06500621571457664,0.019713224550409643,0.05228240803443298,0.023577899544817305,0.05228240803443298,0.05228240803443298
1571,0.05946228974891329,0.02385107223981581,0.02385107223981581,0.05946228974891329,0.008087757172280358,0.008087757172280358,0.032195282908463595,0.02385107223981581,0.032195282908463595,0.032195282908463595
1572,0.03306632968934081,0.025762823006881187,0.025762823006881187,0.03306632968934081,0.037082397463072715,0.03306632968934081,0.040319207147525044,0.025762823006881187,0.040319207147525044,0.040319207147525044
1573,0.022773684288772286,0.02640776931102531,0.02640776931102531,0.022773684288772286,0.045115688845705534,0.022773684288772286,0.0292189118955547,0.02640776931102531,0.0292189118955547,0.0292189118955547
1574,0.03475480118174292,0.013700620369535493,0.013700620369535493,0.03599177049552753,0.04323457333947961,0.03599177049552753,0.013700620369535493,0.013700620369535493,0.03475480118174292,0.03475480118174292
1575,0.022344929166401243,0.022826935673037396,0.022826935673037396,0.022344929166401243,0.011211887454582358,0.011211887454582358,0.022344929166401243,0.022826935673037396,0.08067988988404358,0.08067988988404358
1576,0.05459527585873861,0.013762010265745313,0.013762010265745313,0.05459527585873861,0.05347788017836201,0.013762010265745313,0.013762010265745313,0.013762010265745313,0.07459872747445348,0.07459872747445348
1577,0.049888459256356626,0.02780078395080563,0.02780078395080563,0.049888459256356626,0.03439676414245031,0.023225443992758138,0.023225443992758138,0.02780078395080563,0.023225443992758138,0.023225443992758138
1578,0.05127753614999429,0.02162764091242273,0.02162764091242273,0.05127753614999429,0.01150171433656688,0.02162764091242273,0.01150171433656688,0.02162764091242273,0.06423163401337886,0.06423163401337886
1579,0.06065791023090666,0.0317495332199165,0.0317495332199165,0.06065791023090666,0.05881901859374002,0.017422406128595885,0.017422406128595885,0.0317495332199165,0.017422406128595885,0.017422406128595885
1580,0.037756283181987954,0.019565159769082855,0.019565159769082855,0.037756283181987954,0.009795267246638921,0.019565159769082855,0.009795267246638921,0.019565159769082855,0.058547935533460896,0.058547935533460896
1581,0.015548566740535372,0.03314334100228371,0.03314334100228371,0.015548566740535372,0.05036383282729388,0.015548566740535372,0.015548566740535372,0.03314334100228371,0.0685777234620488,0.0685777234620488
1582,0.06645362878712278,0.01597275175095128,0.01597275175095128,0.06645362878712278,0.04415450415266422,0.03296843581202954,0.01597275175095128,0.01597275175095128,0.03296843581202954,0.03296843581202954
1583,0.042981434716958554,0.021342472251059116,0.021342472251059116,0.042981434716958554,0.0336242862877854,0.021342472251059116,0.042981434716958554,0.021342472251059116,0.06385654838530022,0.06385654838530022
1584,0.026976497714762557,0.020777495586425766,0.020777495586425766,0.026976497714762557,0.04216387139160466,0.020777495586425766,0.026976497714762557,0.020777495586425766,0.08632040836878933,0.08632040836878933
1585,0.026555039902019906,0.0194996903451148,0.0194996903451148,0.026555039902019906,0.04603597966759626,0.0194996903451148,0.026555039902019906,0.0194996903451148,0.054996173528150116,0.054996173528150116
1586,0.02554616568300822,0.02315841660444995,0.02315841660444995,0.02554616568300822,0.04537649332603146,0.03564669360839212,0.02554616568300822,0.02315841660444995,0.03564669360839212,0.03564669360839212
1587,0.012900470978009598,0.022977508494576134,0.022977508494576134,0.012900470978009598,0.036245955146176484,0.03627319487785993,0.012900470978009598,0.022977508494576134,0.03627319487785993,0.03627319487785993
1588,0.022435976794738938,0.021428916440728665,0.021428916440728665,0.022435976794738938,0.022402852601237987,0.04034779902257693,0.021428916440728665,0.021428916440728665,0.04034779902257693,0.04034779902257693
1589,0.03147980764371098,0.022058791164711725,0.022058791164711725,0.03147980764371098,0.03782816365251998,0.05162427649950246,0.03147980764371098,0.022058791164711725,0.05162427649950246,0.05162427649950246
1590,0.044287704155276726,0.005473755942358281,0.04466943750677478,0.044287704155276726,0.005473755942358281,0.005473755942358281,0.044287704155276726,0.04466943750677478,0.0428241558229374,0.0428241558229374
1591,0.03089885197379265,0.023825375029777475,0.023825375029777475,0.03089885197379265,0.05668347890784104,0.041391028642115225,0.03089885197379265,0.023825375029777475,0.041391028642115225,0.041391028642115225
1592,0.02301413276745025,0.024012965592351786,0.024012965592351786,0.02301413276745025,0.052807565952291934,0.024012965592351786,0.02301413276745025,0.024012965592351786,0.0823877382571696,0.0823877382571696
1593,0.019777186777014146,0.016621275868225815,0.016621275868225815,0.019777186777014146,0.050039951622117836,0.016621275868225815,0.027169845928989862,0.016621275868225815,0.027169845928989862,0.027169845928989862
1594,0.03801666888516997,0.03190635004675231,0.03190635004675231,0.03801666888516997,0.017166891957973874,0.017166891957973874,0.036680059816247945,0.03190635004675231,0.036680059816247945,0.036680059816247945
1595,0.04007688903112365,0.030471032045265887,0.030471032045265887,0.04007688903112365,0.013094899704456268,0.013094899704456268,0.05227928121404671,0.030471032045265887,0.05227928121404671,0.05227928121404671
1596,0.0352202949466962,0.03142247422138893,0.03142247422138893,0.0352202949466962,0.03690760212429998,0.0352202949466962,0.04204634498810533,0.03142247422138893,0.04204634498810533,0.04204634498810533
1597,0.03841230595867633,0.030948879989125724,0.030948879989125724,0.03841230595867633,0.04120504379111308,0.019909360496249914,0.019909360496249914,0.030948879989125724,0.019909360496249914,0.019909360496249914
1598,0.05479062458433623,0.023224497908460505,0.023224497908460505,0.05479062458433623,0.014308353447856283,0.014308353447856283,0.023224497908460505,0.023224497908460505,0.07538282872625607,0.07538282872625607
1599,0.040660006321515264,0.017318873965350253,0.017318873965350253,0.040660006321515264,0.01049486753644017,0.02440676458000066,0.01049486753644017,0.017318873965350253,0.02440676458000066,0.02440676458000066
1600,0.025642913611852714,0.03160185272442925,0.03160185272442925,0.025642913611852714,0.05491088415022936,0.025642913611852714,0.03163293476307539,0.03160185272442925,0.03163293476307539,0.03163293476307539
1601,0.05752831595031695,0.029603071818630047,0.029603071818630047,0.05752831595031695,0.03769616967819165,0.03603486916635499,0.03603486916635499,0.029603071818630047,0.03603486916635499,0.03603486916635499
1602,0.02686444622925661,0.021880915857480594,0.021880915857480594,0.02686444622925661,0.04679453674606652,0.02686444622925661,0.041218854521175095,0.021880915857480594,0.041218854521175095,0.041218854521175095
1603,0.07497869957496656,0.016809962979136447,0.016809962979136447,0.07497869957496656,0.059601877714598225,0.016809962979136447,0.026814342860108333,0.016809962979136447,0.026814342860108333,0.026814342860108333
1604,0.06377128422548484,0.014986447227830426,0.014986447227830426,0.06377128422548484,0.03581247181252752,0.014986447227830426,0.014986447227830426,0.014986447227830426,0.07488597753715419,0.07488597753715419
1605,0.022532035255070266,0.028349327295275825,0.028349327295275825,0.022532035255070266,0.04371080562174558,0.022532035255070266,0.022532035255070266,0.028349327295275825,0.05077691357426022,0.05077691357426022
1606,0.06263272651231791,0.014828808493689434,0.014828808493689434,0.06263272651231791,0.03964045295877803,0.014828808493689434,0.03410567566280363,0.014828808493689434,0.03410567566280363,0.03410567566280363
1607,0.019640883068376008,0.03703958107306255,0.03703958107306255,0.019640883068376008,0.011753195863992753,0.011753195863992753,0.03777440781867346,0.03703958107306255,0.03777440781867346,0.03777440781867346
1608,0.029861964237709204,0.018847121593817108,0.018847121593817108,0.029861964237709204,0.010790164339730183,0.010790164339730183,0.057356174153031285,0.018847121593817108,0.057356174153031285,0.057356174153031285
1609,0.06018276212399474,0.024366086080432052,0.024366086080432052,0.06018276212399474,0.011671798914496889,0.011671798914496889,0.03361330943424667,0.024366086080432052,0.03361330943424667,0.03361330943424667
1610,0.06359907750620275,0.021627933111192005,0.021627933111192005,0.06359907750620275,0.03298268767463474,0.021627933111192005,0.033258272823722686,0.021627933111192005,0.033258272823722686,0.033258272823722686
1611,0.08463740942411083,0.0319619023500761,0.0319619023500761,0.08463740942411083,0.0120006737207931,0.0120006737207931,0.040190655656179845,0.0319619023500761,0.040190655656179845,0.040190655656179845
1612,0.036525137522082786,0.02321389240560262,0.02321389240560262,0.036525137522082786,0.031451812781490326,0.036525137522082786,0.036689820171744575,0.02321389240560262,0.036689820171744575,0.036689820171744575
1613,0.03309269176895768,0.024240219759575746,0.024240219759575746,0.03309269176895768,0.04773149852098245,0.022720126473503886,0.022720126473503886,0.024240219759575746,0.022720126473503886,0.022720126473503886
1614,0.031180608327644705,0.01598501454152611,0.03135849304989372,0.031180608327644705,0.01598501454152611,0.032027825138719074,0.03135849304989372,0.03135849304989372,0.032027825138719074,0.032027825138719074
1615,0.04860830235491611,0.017399195907043863,0.017399195907043863,0.04860830235491611,0.015029539396218579,0.017399195907043863,0.015029539396218579,0.017399195907043863,0.054559828537830334,0.054559828537830334
1616,0.027501017334880164,0.011777876003625044,0.011777876003625044,0.027501017334880164,0.03453464098784472,0.011777876003625044,0.027501017334880164,0.011777876003625044,0.06776488029125012,0.06776488029125012
1617,0.04078325595854598,0.02699523546890374,0.02699523546890374,0.04078325595854598,0.044612433588114606,0.04078325595854598,0.04315339206576496,0.02699523546890374,0.04315339206576496,0.04315339206576496
1618,0.04421316117612296,0.02227594995157686,0.02227594995157686,0.04421316117612296,0.04774309205792846,0.018200046739058447,0.018200046739058447,0.02227594995157686,0.018200046739058447,0.018200046739058447
1619,0.027986141019046167,0.030075568584573824,0.030075568584573824,0.027986141019046167,0.033967724436847896,0.03408055598490457,0.027986141019046167,0.030075568584573824,0.03408055598490457,0.03408055598490457
1620,0.07386229229960972,0.0345010331509182,0.0345010331509182,0.07386229229960972,0.007956355983348706,0.007956355983348706,0.007956355983348706,0.0345010331509182,0.0591924442362673,0.0591924442362673
1621,0.03226010659477504,0.016846897005274503,0.016846897005274503,0.03226010659477504,0.052891978243749624,0.03226010659477504,0.016846897005274503,0.016846897005274503,0.08433982473889073,0.08433982473889073
1622,0.029381991688924483,0.03148237476294426,0.03148237476294426,0.029381991688924483,0.03910783198545961,0.029381991688924483,0.023317260439718695,0.03148237476294426,0.023317260439718695,0.023317260439718695
1623,0.04411309345348258,0.018555320102532392,0.018555320102532392,0.04411309345348258,0.049190350044872225,0.042396103358512745,0.018555320102532392,0.018555320102532392,0.042396103358512745,0.042396103358512745
1624,0.06929087981371915,0.02997240343173139,0.02997240343173139,0.06929087981371915,0.018582582262738928,0.018582582262738928,0.031905347281733616,0.02997240343173139,0.031905347281733616,0.031905347281733616
1625,0.08665918391647576,0.02235672408742729,0.02235672408742729,0.08665918391647576,0.0418292701815313,0.028567366880426624,0.028567366880426624,0.02235672408742729,0.028567366880426624,0.028567366880426624
1626,0.07170930887149209,0.01962233453457266,0.01962233453457266,0.07170930887149209,0.04403094158401083,0.01962233453457266,0.02833375236889405,0.01962233453457266,0.02833375236889405,0.02833375236889405
1627,0.06171525518630402,0.023486264341187113,0.023486264341187113,0.06171525518630402,0.05739423752278896,0.023486264341187113,0.03765542304221499,0.023486264341187113,0.03765542304221499,0.03765542304221499
1628,0.03430874417507787,0.025692767077575774,0.025692767077575774,0.03430874417507787,0.042705010739699845,0.0342363696727421,0.0342363696727421,0.025692767077575774,0.0342363696727421,0.0342363696727421
1629,0.04179841667892549,0.01874981020810617,0.01874981020810617,0.04179841667892549,0.042427400135719266,0.01874981020810617,0.029380594572957303,0.01874981020810617,0.029380594572957303,0.029380594572957303
1630,0.021079437681810587,0.01903784025037782,0.01903784025037782,0.021079437681810587,0.04121316433535291,0.021079437681810587,0.04070142279295832,0.01903784025037782,0.04070142279295832,0.04070142279295832
1631,0.059920345850294716,0.03309803594657883,0.03309803594657883,0.059920345850294716,0.037526493548506,0.029189217468570856,0.029189217468570856,0.03309803594657883,0.029189217468570856,0.029189217468570856
1632,0.04709941186459064,0.01829468136540493,0.01829468136540493,0.04709941186459064,0.051271800320151106,0.01829468136540493,0.04709941186459064,0.01829468136540493,0.04810538679773646,0.04810538679773646
1633,0.017907179026348863,0.027281031521141957,0.027281031521141957,0.017907179026348863,0.0397351760830659,0.04192391518294431,0.017907179026348863,0.027281031521141957,0.04192391518294431,0.04192391518294431
1634,0.04591680799100201,0.01480649576446558,0.01480649576446558,0.04591680799100201,0.01283071030185509,0.01283071030185509,0.01480649576446558,0.01480649576446558,0.07686789914132068,0.07686789914132068
1635,0.034849351020019216,0.02795524341613886,0.02795524341613886,0.034849351020019216,0.014679045193761764,0.014679045193761764,0.034849351020019216,0.02795524341613886,0.036122167991791354,0.036122167991791354
1636,0.02177273573318431,0.025826190519243494,0.025826190519243494,0.02177273573318431,0.033269175365896346,0.02177273573318431,0.02177273573318431,0.025826190519243494,0.10208755991359764,0.10208755991359764
1637,0.0629209249335757,0.018830093610113077,0.018830093610113077,0.0629209249335757,0.04984160088195962,0.04821690663679789,0.018830093610113077,0.018830093610113077,0.04821690663679789,0.04821690663679789
1638,0.01751259846074785,0.03347850490794318,0.03347850490794318,0.01751259846074785,0.016272122414776862,0.01751259846074785,0.016272122414776862,0.03347850490794318,0.0710484678044877,0.0710484678044877
1639,0.0613441028125931,0.022346100895204255,0.022346100895204255,0.0613441028125931,0.009825324754456891,0.009825324754456891,0.041214737024068415,0.022346100895204255,0.041214737024068415,0.041214737024068415
1640,0.03931636533656861,0.04115986113885777,0.04115986113885777,0.03931636533656861,0.033658049815976906,0.025966869281809177,0.025966869281809177,0.04115986113885777,0.025966869281809177,0.025966869281809177
1641,0.030849660674609508,0.027305760183045622,0.027305760183045622,0.030849660674609508,0.012839008831206752,0.030849660674609508,0.012839008831206752,0.027305760183045622,0.06819174814860494,0.06819174814860494
1642,0.02903226334369398,0.02160917643657917,0.02160917643657917,0.02903226334369398,0.049588951357087956,0.02903226334369398,0.02160917643657917,0.02160917643657917,0.056704514876587314,0.056704514876587314
1643,0.013290170188550533,0.022257953593705405,0.022257953593705405,0.013290170188550533,0.05851664998376904,0.013290170188550533,0.013290170188550533,0.022257953593705405,0.07238389485002626,0.07238389485002626
1644,0.06505245956098027,0.011389881506335936,0.011389881506335936,0.06505245956098027,0.04242215925450824,0.039700310430330336,0.011389881506335936,0.011389881506335936,0.039700310430330336,0.039700310430330336
1645,0.06133847955447348,0.018875979812077347,0.018875979812077347,0.06133847955447348,0.03692858006282356,0.018875979812077347,0.039120517719998374,0.018875979812077347,0.039120517719998374,0.039120517719998374
1646,0.08860458343606697,0.028604734421908126,0.01114127807673283,0.08860458343606697,0.01114127807673283,0.028604734421908126,0.03799171914259378,0.028604734421908126,0.03799171914259378,0.03799171914259378
1647,0.06024043518132219,0.019031068090647814,0.019031068090647814,0.06024043518132219,0.028723255998343862,0.019031068090647814,0.036486215921408584,0.019031068090647814,0.036486215921408584,0.036486215921408584
1648,0.04645679048239786,0.023363132112675163,0.023363132112675163,0.04645679048239786,0.03143282035214069,0.023363132112675163,0.023973902673168117,0.023363132112675163,0.023973902673168117,0.023973902673168117
1649,0.03529119251286126,0.019723075648604895,0.019723075648604895,0.03529119251286126,0.010263437790993686,0.010263437790993686,0.019723075648604895,0.019723075648604895,0.0851242903768877,0.0851242903768877
1650,0.012268784096919031,0.027443479136395877,0.027443479136395877,0.012268784096919031,0.04330056554613569,0.012268784096919031,0.012268784096919031,0.027443479136395877,0.051590329537860705,0.051590329537860705
1651,0.059773696803293495,0.011338101235596003,0.011338101235596003,0.059773696803293495,0.02949258467493788,0.019243247415326403,0.011338101235596003,0.011338101235596003,0.019243247415326403,0.019243247415326403
1652,0.03662988786960299,0.016674251416625867,0.016674251416625867,0.03662988786960299,0.0372568794510796,0.016674251416625867,0.03662988786960299,0.016674251416625867,0.06438344167508958,0.06438344167508958
1653,0.03597393971235896,0.01689992671256953,0.01689992671256953,0.03597393971235896,0.03350440392111467,0.01689992671256953,0.03597393971235896,0.01689992671256953,0.07097690164683598,0.07097690164683598
1654,0.02716131998341566,0.03199165335718133,0.03199165335718133,0.02716131998341566,0.02844693158218608,0.02716131998341566,0.02716131998341566,0.03199165335718133,0.062388467274588605,0.062388467274588605
1655,0.04624022728702838,0.03632475806278111,0.03632475806278111,0.02867404289999357,0.044347530526827744,0.02867404289999357,0.02867404289999357,0.03632475806278111,0.04624022728702838,0.04624022728702838
1656,0.029681747536301435,0.04585479515263752,0.04585479515263752,0.029681747536301435,0.017869368257194023,0.017869368257194023,0.029681747536301435,0.04585479515263752,0.05887498331291331,0.05887498331291331
1657,0.01735938091887019,0.017796571563266375,0.017796571563266375,0.01735938091887019,0.04127348728125898,0.017796571563266375,0.01735938091887019,0.017796571563266375,0.05575731206747424,0.05575731206747424
1658,0.04351432594556944,0.020193891291145592,0.020193891291145592,0.04351432594556944,0.009852899695530723,0.009852899695530723,0.009852899695530723,0.020193891291145592,0.048603532573934044,0.048603532573934044
1659,0.045712812381431635,0.017828094122860676,0.017828094122860676,0.045712812381431635,0.03705331500798344,0.02946067437531402,0.017828094122860676,0.017828094122860676,0.02946067437531402,0.02946067437531402
1660,0.06599328069291596,0.03138668752731913,0.03138668752731913,0.06599328069291596,0.018139615531863752,0.03350913457854746,0.018139615531863752,0.03138668752731913,0.03350913457854746,0.03350913457854746
1661,0.027168154499756274,0.022374270606963273,0.022374270606963273,0.027168154499756274,0.06081506428610494,0.022374270606963273,0.027168154499756274,0.022374270606963273,0.08311036377269133,0.08311036377269133
1662,0.024789019140913755,0.012072379536915822,0.012072379536915822,0.024789019140913755,0.03488576837381057,0.012072379536915822,0.024789019140913755,0.012072379536915822,0.08978819159799066,0.08978819159799066
1663,0.023350110791077988,0.023239999046667226,0.023239999046667226,0.023350110791077988,0.012641342059120065,0.012641342059120065,0.023350110791077988,0.023239999046667226,0.07139892797717785,0.07139892797717785
1664,0.05967983122517391,0.02555052681639646,0.02555052681639646,0.05967983122517391,0.03790664948285559,0.022969089383881196,0.022969089383881196,0.02555052681639646,0.022969089383881196,0.022969089383881196
1665,0.06879200472869734,0.01674052235037975,0.01674052235037975,0.06879200472869734,0.012157349271328376,0.01674052235037975,0.012157349271328376,0.01674052235037975,0.06450543307508819,0.06450543307508819
1666,0.03755489093537522,0.020902370570691317,0.020902370570691317,0.03755489093537522,0.02921010816580154,0.03755489093537522,0.020902370570691317,0.020902370570691317,0.07331033497350768,0.07331033497350768
1667,0.06662385188826905,0.03281799101543545,0.03281799101543545,0.06662385188826905,0.033474237480940666,0.022339283181052317,0.022339283181052317,0.03281799101543545,0.022339283181052317,0.022339283181052317
